Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1737101458316, PNUTUSDT,138474100,0.6188,32148.0,1737101458243,True
1737101458438, PNUTUSDT,138474103,0.6188,64888.0,1737101458326,True
1737101458458, PNUTUSDT,138474104,0.6188,16602.0,1737101458433,True
1737101464692, PNUTUSDT,138474275,0.61921,57376.0,1737101464684,False
1737101472133, PNUTUSDT,138474451,0.61887,26662.0,1737101472003,True
1737101478874, SWARMSUSDT,3646880,0.1736,105968.0,1737101478870,True
1737101478876, SWARMSUSDT,3646881,0.1735,67328.0,1737101478871,True
1737101481774, SWARMSUSDT,3646893,0.1738,61620.0,1737101481618,False
1737101515363, SWARMSUSDT,3646967,0.1745,338908.0,1737101515329,False
1737101517250, PNUTUSDT,138475329,0.61854,141121.0,1737101517211,True
1737101533895, PNUTUSDT,138475711,0.61954,27766.0,1737101533886,True
1737101540027, PNUTUSDT,138475851,0.61986,25368.0,1737101540023,True
1737101540397, PNUTUSDT,138475860,0.62,68254.0,1737101540390,False
1737101556106, SWARMSUSDT,3647049,0.1745,128789.0,1737101556094,False
1737101563899, SWARMSUSDT,3647068,0.1747,62736.0,1737101563745,False
1737101584314, PNUTUSDT,138476820,0.61912,21609.0,1737101584158,False
1737101587361, SWARMSUSDT,3647110,0.1751,76219.0,1737101587207,False
1737101589960, SWARMSUSDT,3647117,0.1753,121967.0,1737101589874,False
1737101606110, SWARMSUSDT,3647168,0.1752,94376.0,1737101606043,False
1737101615318, SWARMSUSDT,3647184,0.1749,60713.0,1737101615210,True
1737101615469, SWARMSUSDT,3647185,0.1749,75413.0,1737101615314,True
1737101615598, SWARMSUSDT,3647189,0.1751,78290.0,1737101615568,False
1737101640367, SWARMSUSDT,3647242,0.1747,82616.0,1737101640363,True
1737101666569, SWARMSUSDT,3647305,0.1749,58578.0,1737101666494,False
1737101669826, SWARMSUSDT,3647315,0.1753,293861.0,1737101669809,False
1737101671185, SWARMSUSDT,3647321,0.1754,72013.0,1737101671031,False
1737101683200, SWARMSUSDT,3647356,0.1755,150000.0,1737101683195,False
1737101683416, SWARMSUSDT,3647362,0.1755,59441.0,1737101683300,False
1737101690944, SWARMSUSDT,3647377,0.1755,126131.0,1737101690859,False
1737101693092, SWARMSUSDT,3647388,0.1757,70975.0,1737101693026,False
1737101700414, SWARMSUSDT,3647431,0.175,79045.0,1737101700361,True
1737101703167, PNUTUSDT,138478764,0.61597,22834.0,1737101703152,True
1737101703172, PNUTUSDT,138478765,0.61595,34683.0,1737101703163,True
1737101711129, SWARMSUSDT,3647470,0.1747,182942.0,1737101711120,True
1737101760475, SWARMSUSDT,3647621,0.1742,66155.0,1737101760363,True
1737101811573, PNUTUSDT,138480447,0.617,21942.0,1737101811566,False
1737101824853, SWARMSUSDT,3647798,0.1751,65488.0,1737101824698,True
1737101830703, PNUTUSDT,138480769,0.61814,16411.0,1737101830699,False
1737101836918, SWARMSUSDT,3647822,0.1755,93836.0,1737101836903,False
1737101840109, SWARMSUSDT,3647833,0.1758,111090.0,1737101840094,False
1737101854822, PNUTUSDT,138481176,0.6198,47081.0,1737101854668,False
1737101855174, PNUTUSDT,138481177,0.6198,17482.0,1737101855164,False
1737101855902, SWARMSUSDT,3647883,0.1758,65337.0,1737101855874,False
1737101864575, PNUTUSDT,138481262,0.62002,46082.0,1737101864569,True
1737101874308, PNUTUSDT,138481403,0.62059,18875.0,1737101874300,True
1737101880372, SWARMSUSDT,3647957,0.1755,60916.0,1737101880343,True
1737101895486, SWARMSUSDT,3647983,0.1753,71751.0,1737101895350,False
1737101895502, SWARMSUSDT,3647986,0.1752,65751.0,1737101895497,True
1737101897361, SWARMSUSDT,3647994,0.1754,67843.0,1737101897206,False
1737101903367, SWARMSUSDT,3648010,0.1757,108338.0,1737101903357,False
1737101903518, SWARMSUSDT,3648011,0.1758,78034.0,1737101903362,False
1737101915406, SWARMSUSDT,3648051,0.1761,202825.0,1737101915393,False
1737101915934, SWARMSUSDT,3648057,0.1762,82779.0,1737101915922,False
1737101923817, SWARMSUSDT,3648087,0.1761,106653.0,1737101923811,True
1737101928502, SWARMSUSDT,3648101,0.176,140958.0,1737101928485,True
1737101933414, SWARMSUSDT,3648134,0.1763,142146.0,1737101933405,False
1737101933417, SWARMSUSDT,3648139,0.1764,102297.0,1737101933410,False
1737101935227, SWARMSUSDT,3648162,0.1766,82336.0,1737101935216,False
